rank,CHP_ID,Chinese_herbal_pieces,high_quality_ratio,total_compounds,effective_count,high_quality_count,ultra_high_count
1148,CHP02457,陆英,0.5,2.0,2.0,1.0,1.0
1149,CHP02478,露水草,0.5,10.0,10.0,5.0,5.0
1150,CHP02109,苦蒿,0.5,12.0,12.0,6.0,6.0
1151,CHP04070,桃子,0.5,2.0,2.0,1.0,1.0
1152,CHP04092,天罗水,0.5,12.0,12.0,6.0,6.0
1153,CHP00949,峨参,0.5,16.0,16.0,8.0,8.0
1154,CHP06167,硫磺,0.5,2.0,2.0,1.0,1.0
1155,CHP01040,粪箕笃,0.5,4.0,4.0,2.0,2.0
1156,CHP03992,粟米草,0.5,8.0,8.0,4.0,4.0
1157,CHP05896,僵蚕,0.5,26.0,26.0,13.0,13.0
1158,CHP03670,神黄豆,0.5,4.0,4.0,2.0,2.0
1159,CHP01508,厚朴,0.49586776859504134,121.0,121.0,60.0,58.0
1160,CHP00212,半枝莲,0.49557522123893805,113.0,113.0,56.0,56.0
1161,CHP00638,当归,0.49122807017543857,171.0,171.0,84.0,84.0
1162,CHP01477,红芪,0.48936170212765956,47.0,47.0,23.0,23.0
1163,CHP01058,蜂斗菜,0.48936170212765956,94.0,94.0,46.0,46.0
1164,CHP05104,野芝麻,0.4883720930232558,43.0,43.0,21.0,21.0
1165,CHP00421,穿龙薯蓣,0.4864864864864865,37.0,37.0,18.0,17.0
1166,CHP03178,千斤拔,0.4864864864864865,37.0,37.0,18.0,18.0
1167,CHP01608,化橘红,0.48484848484848486,33.0,33.0,16.0,16.0
1168,CHP01374,黑豆,0.48333333333333334,120.0,120.0,58.0,53.0
1169,CHP00416,川木香,0.4827586206896552,29.0,29.0,14.0,14.0
1170,CHP01370,鹤虱,0.4827586206896552,29.0,29.0,14.0,13.0
1171,CHP02060,爵床,0.4827586206896552,29.0,29.0,14.0,14.0
1172,CHP02172,辣椒,0.48148148148148145,108.0,108.0,52.0,50.0
1173,CHP01207,钩吻,0.4805194805194805,77.0,77.0,37.0,36.0
1174,CHP00906,堆心菊,0.48,25.0,25.0,12.0,12.0
1175,CHP00683,地瓜子,0.48,25.0,25.0,12.0,11.0
1176,CHP02489,罗布麻叶,0.48,25.0,25.0,12.0,12.0
1177,CHP03491,山慈菇,0.48,50.0,50.0,24.0,24.0
1178,CHP00333,茶叶,0.48,125.0,125.0,60.0,58.0
1179,CHP02037,蒟蒻薯,0.4788732394366197,71.0,71.0,34.0,34.0
1180,CHP03397,三七,0.47863247863247865,117.0,117.0,56.0,56.0
1181,CHP03664,麝香草,0.47619047619047616,21.0,21.0,10.0,8.0
1182,CHP04095,天南星,0.47619047619047616,42.0,42.0,20.0,19.0
1183,CHP05704,紫玉盘,0.47619047619047616,21.0,21.0,10.0,10.0
1184,CHP00557,大蒜,0.475,80.0,80.0,38.0,38.0
1185,CHP00469,催吐萝芙木,0.47368421052631576,19.0,19.0,9.0,9.0
1186,CHP02337,辽东楤木,0.47368421052631576,19.0,19.0,9.0,9.0
1187,CHP00014,艾叶,0.47103274559193953,397.0,397.0,187.0,181.0
1188,CHP05675,紫杉,0.47058823529411764,102.0,102.0,48.0,48.0
1189,CHP02305,莲花,0.47058823529411764,17.0,17.0,8.0,7.0
1190,CHP04054,唐松草,0.47058823529411764,68.0,68.0,32.0,32.0
1191,CHP04167,铁苋,0.47058823529411764,17.0,17.0,8.0,8.0
1192,CHP00071,白饭豆,0.47058823529411764,51.0,51.0,24.0,24.0
1193,CHP03869,水流豆,0.46875,32.0,32.0,15.0,15.0
1194,CHP00415,川木通,0.46875,96.0,96.0,45.0,45.0
1195,CHP01780,鸡骨草,0.46808510638297873,47.0,47.0,22.0,21.0
1196,CHP00186,柏子仁,0.46808510638297873,47.0,47.0,22.0,18.0
1197,CHP02554,麻牛膝,0.4666666666666667,15.0,15.0,7.0,7.0
1198,CHP01834,夹竹桃,0.46551724137931033,58.0,58.0,27.0,26.0
1199,CHP00496,大风子,0.4642857142857143,28.0,28.0,13.0,13.0
1200,CHP00030,八角茴香,0.462406015037594,266.0,266.0,123.0,120.0
1201,CHP02661,毛白杨,0.46153846153846156,13.0,13.0,6.0,6.0
1202,CHP02930,南瓜子,0.46153846153846156,13.0,13.0,6.0,6.0
1203,CHP05286,玉米须,0.46153846153846156,13.0,13.0,6.0,4.0
1204,CHP00083,白鹤灵芝,0.46153846153846156,13.0,13.0,6.0,6.0
1205,CHP03383,三尖杉,0.4594594594594595,37.0,37.0,17.0,17.0
1206,CHP00726,灯心草,0.4594594594594595,37.0,37.0,17.0,15.0
1207,CHP00441,刺柏,0.4594594594594595,37.0,37.0,17.0,16.0
1208,CHP02441,芦根,0.4583333333333333,24.0,24.0,11.0,11.0
1209,CHP01323,桂皮,0.45454545454545453,11.0,11.0,5.0,5.0
1210,CHP00414,川鄂淫羊藿,0.45454545454545453,11.0,11.0,5.0,5.0
1211,CHP02418,龙血树,0.45454545454545453,22.0,22.0,10.0,9.0
1212,CHP04629,小檗,0.45454545454545453,11.0,11.0,5.0,5.0
1213,CHP00923,盾叶薯蓣,0.45454545454545453,11.0,11.0,5.0,5.0
1214,CHP00974,耳草,0.45454545454545453,11.0,11.0,5.0,5.0
1215,CHP01912,金合欢,0.45454545454545453,11.0,11.0,5.0,5.0
1216,CHP01469,红母鸡草,0.45454545454545453,11.0,11.0,5.0,3.0
1217,CHP03127,破叶莲,0.45454545454545453,11.0,11.0,5.0,5.0
1218,CHP01751,灰叶根,0.45454545454545453,22.0,22.0,10.0,10.0
1219,CHP00293,菜豆树,0.45454545454545453,11.0,11.0,5.0,5.0
1220,CHP03314,蘘荷,0.45454545454545453,11.0,11.0,5.0,5.0
1221,CHP01414,红豆蔻,0.4523809523809524,42.0,42.0,19.0,17.0
1222,CHP01679,黄荆叶,0.45161290322580644,31.0,31.0,14.0,13.0
1223,CHP04764,缬草,0.45161290322580644,31.0,31.0,14.0,13.0
1224,CHP01424,红厚壳,0.45,40.0,40.0,18.0,17.0
1225,CHP00100,白胶香,0.45,20.0,20.0,9.0,9.0
1226,CHP03605,山楂叶,0.4482758620689655,29.0,29.0,13.0,13.0
1227,CHP00350,常山,0.44776119402985076,67.0,67.0,30.0,30.0
1228,CHP00091,白花灯笼,0.4444444444444444,9.0,9.0,4.0,4.0
1229,CHP00081,白蒿,0.4444444444444444,9.0,9.0,4.0,4.0
1230,CHP00044,芭蕉花,0.4444444444444444,9.0,9.0,4.0,4.0
1231,CHP05112,叶底珠,0.4444444444444444,18.0,18.0,8.0,8.0
1232,CHP04061,桃金娘,0.4444444444444444,18.0,18.0,8.0,8.0
1233,CHP02371,柳穿鱼,0.4444444444444444,9.0,9.0,4.0,4.0
1234,CHP00874,杜衡,0.4444444444444444,9.0,9.0,4.0,4.0
1235,CHP05296,郁金香,0.4444444444444444,9.0,9.0,4.0,4.0
1236,CHP01002,繁缕,0.4444444444444444,9.0,9.0,4.0,4.0
1237,CHP04896,烟窝草,0.4444444444444444,9.0,9.0,4.0,4.0
1238,CHP01460,红毛七,0.4444444444444444,9.0,9.0,4.0,4.0
1239,CHP04821,萱草,0.4444444444444444,9.0,9.0,4.0,4.0
1240,CHP00274,槟榔,0.4418604651162791,172.0,172.0,76.0,74.0
1241,CHP00668,地不容,0.44,25.0,25.0,11.0,11.0
1242,CHP00779,丁香,0.43795620437956206,137.0,137.0,60.0,58.0
1243,CHP03486,山沉香,0.4375,16.0,16.0,7.0,7.0
1244,CHP05169,茵陈,0.4375,16.0,16.0,7.0,7.0
1245,CHP01693,黄龙胆,0.4375,16.0,16.0,7.0,7.0
1246,CHP04482,细辛,0.43478260869565216,23.0,23.0,10.0,10.0
1247,CHP01273,贯众,0.43243243243243246,37.0,37.0,16.0,14.0
1248,CHP04485,细叶桉叶,0.42857142857142855,7.0,7.0,3.0,3.0
1249,CHP04683,小接筋草,0.42857142857142855,7.0,7.0,3.0,3.0
1250,CHP00053,白背叶,0.42857142857142855,7.0,7.0,3.0,3.0
1251,CHP00251,边缘鳞盖蕨,0.42857142857142855,14.0,14.0,6.0,6.0
1252,CHP01338,海金砂,0.42857142857142855,28.0,28.0,12.0,11.0
1253,CHP01753,回回豆,0.42857142857142855,14.0,14.0,6.0,6.0
1254,CHP01739,黄菀,0.42857142857142855,7.0,7.0,3.0,3.0
1255,CHP01598,华桑,0.42857142857142855,14.0,14.0,6.0,6.0
1256,CHP01702,黄麻叶,0.42857142857142855,7.0,7.0,3.0,3.0
1257,CHP04363,巫山淫羊藿,0.42857142857142855,7.0,7.0,3.0,3.0
1258,CHP00245,蓖麻油,0.42857142857142855,7.0,7.0,3.0,1.0
1259,CHP03962,松节,0.42857142857142855,7.0,7.0,3.0,3.0
1260,CHP01896,芥菜,0.42857142857142855,7.0,7.0,3.0,3.0
1261,CHP03132,葡萄柚,0.42857142857142855,7.0,7.0,3.0,3.0
1262,CHP01907,金粉蕨,0.42857142857142855,7.0,7.0,3.0,3.0
1263,CHP05221,油茶根皮,0.42857142857142855,7.0,7.0,3.0,3.0
1264,CHP04995,洋蓍草,0.42857142857142855,7.0,7.0,3.0,3.0
1265,CHP00187,败酱草,0.42857142857142855,70.0,70.0,30.0,29.0
1266,CHP00401,樗叶花椒,0.42857142857142855,7.0,7.0,3.0,3.0
1267,CHP01398,黑种草,0.42857142857142855,7.0,7.0,3.0,3.0
1268,CHP04467,喜旱莲子草,0.42857142857142855,7.0,7.0,3.0,3.0
1269,CHP02896,木棉花,0.425531914893617,47.0,47.0,20.0,19.0
1270,CHP03139,蒲桃,0.42424242424242425,33.0,33.0,14.0,12.0
1271,CHP04042,太子参,0.42105263157894735,19.0,19.0,8.0,7.0
1272,CHP00296,蚕豆,0.42105263157894735,19.0,19.0,8.0,7.0
1273,CHP00019,安息香,0.42105263157894735,171.0,171.0,72.0,70.0
1274,CHP00672,地耳草,0.41836734693877553,98.0,98.0,41.0,40.0
1275,CHP03130,葡萄,0.4166666666666667,12.0,12.0,5.0,5.0
1276,CHP03709,石刁柏,0.4166666666666667,12.0,12.0,5.0,5.0
1277,CHP01334,海带,0.4153846153846154,65.0,65.0,27.0,25.0
1278,CHP00362,柽柳,0.41509433962264153,53.0,53.0,22.0,21.0
1279,CHP00162,白芷,0.41368078175895767,307.0,307.0,127.0,119.0
1280,CHP04862,寻骨风,0.4117647058823529,17.0,17.0,7.0,5.0
1281,CHP01550,虎刺,0.4117647058823529,17.0,17.0,7.0,7.0
1282,CHP05186,银杏叶,0.4090909090909091,44.0,44.0,18.0,17.0
1283,CHP00762,吊干麻,0.4090909090909091,22.0,22.0,9.0,9.0
1284,CHP02756,梅花,0.40625,64.0,64.0,26.0,23.0
1285,CHP00315,草豆蔻,0.40540540540540543,37.0,37.0,15.0,13.0
1286,CHP00039,巴戟天,0.40522875816993464,153.0,153.0,62.0,60.0
1287,CHP00455,刺桐,0.40384615384615385,104.0,104.0,42.0,41.0
1288,CHP03991,粟米,0.4,5.0,5.0,2.0,2.0
1289,CHP00724,灯笼泡,0.4,5.0,5.0,2.0,2.0
1290,CHP01505,厚皮树,0.4,5.0,5.0,2.0,2.0
1291,CHP02970,柠檬桉叶,0.4,5.0,5.0,2.0,2.0
1292,CHP00206,半边苏,0.4,35.0,35.0,14.0,14.0
1293,CHP00203,半边旗,0.4,5.0,5.0,2.0,2.0
1294,CHP00828,冬珊瑚,0.4,5.0,5.0,2.0,2.0
1295,CHP02178,莱菔,0.4,5.0,5.0,2.0,2.0
1296,CHP00853,毒芹根,0.4,10.0,10.0,4.0,4.0
1297,CHP05218,永宁独活,0.4,5.0,5.0,2.0,2.0
1298,CHP03283,秋水仙,0.4,5.0,5.0,2.0,2.0
1299,CHP03934,睡莲,0.4,5.0,5.0,2.0,2.0
1300,CHP02685,毛诃子,0.4,5.0,5.0,2.0,2.0
1301,CHP01035,粉葛,0.4,5.0,5.0,2.0,2.0
1302,CHP02639,芒果核,0.4,5.0,5.0,2.0,1.0
1303,CHP01942,金丝桃,0.4,10.0,10.0,4.0,4.0
1304,CHP03518,山胡椒,0.4,5.0,5.0,2.0,2.0
1305,CHP05831,龟甲,0.4,5.0,5.0,2.0,2.0
1306,CHP03601,山楂,0.4,25.0,25.0,10.0,9.0
1307,CHP02166,腊梅花,0.4,5.0,5.0,2.0,2.0
1308,CHP05541,珠子参,0.4,5.0,5.0,2.0,2.0
1309,CHP01176,高乌头,0.4,5.0,5.0,2.0,2.0
1310,CHP02945,南天竹根,0.4,5.0,5.0,2.0,2.0
1311,CHP03084,蓬莱草,0.4,5.0,5.0,2.0,2.0
1312,CHP03094,披针叶野决明,0.4,5.0,5.0,2.0,2.0
1313,CHP03768,使君子,0.4,25.0,25.0,10.0,10.0
1314,CHP02588,马桑,0.4,15.0,15.0,6.0,6.0
1315,CHP01990,景天,0.4,5.0,5.0,2.0,2.0
1316,CHP04962,羊角藤,0.4,5.0,5.0,2.0,2.0
1317,CHP00331,茶树根,0.4,5.0,5.0,2.0,2.0
1318,CHP02239,老鼠瓜,0.4,5.0,5.0,2.0,2.0
1319,CHP03274,秋海棠,0.4,5.0,5.0,2.0,2.0
1320,CHP05805,蜂胶,0.39759036144578314,83.0,83.0,33.0,33.0
1321,CHP03429,桑椹,0.3939393939393939,33.0,33.0,13.0,13.0
1322,CHP00305,藏边大黄,0.39285714285714285,28.0,28.0,11.0,11.0
1323,CHP00106,白蜡树皮,0.3902439024390244,82.0,82.0,32.0,29.0
1324,CHP00068,白杜鹃花,0.3888888888888889,18.0,18.0,7.0,7.0
1325,CHP04075,藤黄,0.3854166666666667,96.0,96.0,37.0,33.0
1326,CHP01578,华北白前,0.38461538461538464,13.0,13.0,5.0,5.0
1327,CHP04838,雪莲,0.38461538461538464,26.0,26.0,10.0,10.0
1328,CHP00480,大驳骨,0.38461538461538464,13.0,13.0,5.0,5.0
1329,CHP00628,胆木,0.38461538461538464,13.0,13.0,5.0,5.0
1330,CHP00586,大叶马尾连,0.38461538461538464,13.0,13.0,5.0,5.0
1331,CHP02207,狼把草,0.38461538461538464,13.0,13.0,5.0,5.0
1332,CHP02861,木防己,0.38461538461538464,13.0,13.0,5.0,5.0
1333,CHP04069,桃枝,0.38461538461538464,13.0,13.0,5.0,4.0
1334,CHP00467,粗叶悬钩子,0.38095238095238093,21.0,21.0,8.0,8.0
1335,CHP01409,红车轴草,0.38095238095238093,21.0,21.0,8.0,7.0
1336,CHP04987,杨梅树皮,0.38095238095238093,21.0,21.0,8.0,8.0
1337,CHP04647,小构树,0.38095238095238093,21.0,21.0,8.0,8.0
1338,CHP00059,白菖,0.3770491803278688,61.0,61.0,23.0,21.0
1339,CHP05478,栀子,0.375,48.0,48.0,18.0,18.0
1340,CHP03705,石莼,0.375,8.0,8.0,3.0,2.0
1341,CHP00859,独角莲,0.375,8.0,8.0,3.0,3.0
1342,CHP04643,小飞蓬,0.375,8.0,8.0,3.0,2.0
1343,CHP01346,含羞草,0.375,8.0,8.0,3.0,3.0
1344,CHP01846,假蒟子,0.375,8.0,8.0,3.0,3.0
1345,CHP04901,芫荽,0.375,8.0,8.0,3.0,3.0
1346,CHP01043,风毛菊,0.375,8.0,8.0,3.0,3.0
1347,CHP03450,沙糖根,0.375,8.0,8.0,3.0,3.0
1348,CHP05634,紫红獐牙菜,0.375,8.0,8.0,3.0,3.0
1349,CHP01015,飞廉,0.36363636363636365,11.0,11.0,4.0,4.0
1350,CHP00876,杜鹃花,0.36363636363636365,11.0,11.0,4.0,4.0
1351,CHP00080,白果紫草,0.36363636363636365,11.0,11.0,4.0,4.0
1352,CHP03199,茜草根,0.36363636363636365,11.0,11.0,4.0,4.0
1353,CHP01663,黄花稔,0.36363636363636365,11.0,11.0,4.0,4.0
1354,CHP04093,天麻,0.36363636363636365,11.0,11.0,4.0,4.0
1355,CHP00023,暗紫贝母,0.36363636363636365,11.0,11.0,4.0,4.0
1356,CHP03439,沙参,0.36363636363636365,44.0,44.0,16.0,16.0
1357,CHP02131,苦树皮,0.3620689655172414,58.0,58.0,21.0,19.0
1358,CHP00457,葱,0.36,25.0,25.0,9.0,9.0
1359,CHP00361,陈皮,0.3592233009708738,103.0,103.0,37.0,36.0
1360,CHP01310,鬼箭羽,0.35714285714285715,42.0,42.0,15.0,13.0
1361,CHP05360,芸香,0.35714285714285715,42.0,42.0,15.0,15.0
1362,CHP06089,冬虫夏草,0.35294117647058826,17.0,17.0,6.0,6.0
1363,CHP03134,蒲公英,0.35294117647058826,34.0,34.0,12.0,11.0
1364,CHP03217,芹花,0.35294117647058826,17.0,17.0,6.0,4.0
1365,CHP01824,荠菜,0.35294117647058826,51.0,51.0,18.0,17.0
1366,CHP00396,臭山羊,0.35294117647058826,17.0,17.0,6.0,6.0
1367,CHP02630,蔓荆,0.35,20.0,20.0,7.0,6.0
1368,CHP05623,紫草,0.35,20.0,20.0,7.0,6.0
1369,CHP01999,九里香,0.33653846153846156,104.0,104.0,35.0,35.0
1370,CHP06037,五灵脂,0.3333333333333333,6.0,6.0,2.0,2.0
1371,CHP03659,蛇藤,0.3333333333333333,3.0,3.0,1.0,1.0
1372,CHP01122,甘葛藤根,0.3333333333333333,3.0,3.0,1.0,1.0
1373,CHP06092,茯神,0.3333333333333333,3.0,3.0,1.0,1.0
1374,CHP03653,蛇莓,0.3333333333333333,3.0,3.0,1.0,1.0
1375,CHP01230,枸橘,0.3333333333333333,12.0,12.0,4.0,4.0
1376,CHP04449,西瓜,0.3333333333333333,15.0,15.0,5.0,3.0
1377,CHP04460,西洋梨,0.3333333333333333,3.0,3.0,1.0,1.0
1378,CHP04462,锡兰肉桂,0.3333333333333333,3.0,3.0,1.0,1.0
1379,CHP04772,心叶荆芥,0.3333333333333333,3.0,3.0,1.0,1.0
1380,CHP04816,徐长卿,0.3333333333333333,15.0,15.0,5.0,5.0
1381,CHP02159,昆明鸡血藤,0.3333333333333333,3.0,3.0,1.0,1.0
1382,CHP04834,雪胆,0.3333333333333333,15.0,15.0,5.0,5.0
1383,CHP05548,猪毛蒿,0.3333333333333333,3.0,3.0,1.0,1.0
1384,CHP03803,鼠李,0.3333333333333333,6.0,6.0,2.0,2.0
1385,CHP05638,紫花景天,0.3333333333333333,3.0,3.0,1.0,1.0
1386,CHP00175,百脉根,0.3333333333333333,15.0,15.0,5.0,5.0
1387,CHP01183,茖葱,0.3333333333333333,6.0,6.0,2.0,2.0
1388,CHP05983,全蝎,0.3333333333333333,3.0,3.0,1.0,1.0
1389,CHP06033,乌梢蛇,0.3333333333333333,3.0,3.0,1.0,1.0
1390,CHP05964,牛肾,0.3333333333333333,6.0,6.0,2.0,2.0
1391,CHP03254,青葙,0.3333333333333333,3.0,3.0,1.0,1.0
1392,CHP01897,芥蓝,0.3333333333333333,6.0,6.0,2.0,2.0
1393,CHP02633,蔓性千斤拔,0.3333333333333333,3.0,3.0,1.0,1.0
1394,CHP03426,桑寄生,0.3333333333333333,6.0,6.0,2.0,2.0
1395,CHP04244,土三七,0.3333333333333333,15.0,15.0,5.0,5.0
1396,CHP00351,朝鲜白头翁,0.3333333333333333,3.0,3.0,1.0,1.0
1397,CHP05690,紫薇,0.3333333333333333,12.0,12.0,4.0,3.0
1398,CHP00854,毒蛆草,0.3333333333333333,3.0,3.0,1.0,1.0
1399,CHP01450,红筷子,0.3333333333333333,3.0,3.0,1.0,1.0
1400,CHP01430,红花龙胆,0.3333333333333333,3.0,3.0,1.0,1.0
1401,CHP05162,薏苡仁,0.3333333333333333,6.0,6.0,2.0,2.0
1402,CHP02749,玫瑰,0.3333333333333333,3.0,3.0,1.0,1.0
1403,CHP01876,胶质鼠尾草,0.3333333333333333,3.0,3.0,1.0,1.0
1404,CHP01858,见血清,0.3333333333333333,3.0,3.0,1.0,1.0
1405,CHP01853,剪秋罗,0.3333333333333333,3.0,3.0,1.0,1.0
1406,CHP01847,假连翘,0.3333333333333333,6.0,6.0,2.0,2.0
1407,CHP01953,金腰,0.3333333333333333,3.0,3.0,1.0,1.0
1408,CHP01161,高良姜,0.3333333333333333,51.0,51.0,17.0,17.0
1409,CHP00963,鹅绒藤,0.3333333333333333,6.0,6.0,2.0,2.0
1410,CHP05482,蜘蛛抱蛋,0.3333333333333333,3.0,3.0,1.0,1.0
1411,CHP02972,柠檬皮,0.3333333333333333,6.0,6.0,2.0,2.0
1412,CHP03050,欧当归,0.3333333333333333,3.0,3.0,1.0,1.0
1413,CHP01665,黄花铁线莲,0.3333333333333333,3.0,3.0,1.0,1.0
1414,CHP01786,鸡冠花,0.3333333333333333,6.0,6.0,2.0,2.0
1415,CHP01083,扶桑花,0.3333333333333333,3.0,3.0,1.0,1.0
1416,CHP00940,多穗蓼,0.3333333333333333,6.0,6.0,2.0,2.0
1417,CHP00969,鄂报春,0.3333333333333333,3.0,3.0,1.0,1.0
1418,CHP01675,黄堇,0.3333333333333333,3.0,3.0,1.0,1.0
1419,CHP02054,绢毛蔷薇,0.3333333333333333,3.0,3.0,1.0,1.0
1420,CHP00640,当药,0.3333333333333333,3.0,3.0,1.0,1.0
1421,CHP04527,仙人掌,0.3333333333333333,3.0,3.0,1.0,1.0
1422,CHP00433,莼菜,0.3333333333333333,3.0,3.0,1.0,1.0
1423,CHP04316,卫矛,0.3333333333333333,3.0,3.0,1.0,1.0
1424,CHP03083,蓬莪术,0.3333333333333333,6.0,6.0,2.0,1.0
1425,CHP03120,婆罗门皂荚,0.3333333333333333,9.0,9.0,3.0,3.0
1426,CHP04583,香唐松草,0.3333333333333333,3.0,3.0,1.0,1.0
1427,CHP00101,白芥,0.3333333333333333,3.0,3.0,1.0,1.0
1428,CHP00062,白刺花,0.3333333333333333,21.0,21.0,7.0,7.0
1429,CHP02356,凌霄,0.3333333333333333,6.0,6.0,2.0,2.0
1430,CHP04616,橡实,0.3333333333333333,6.0,6.0,2.0,2.0
1431,CHP04577,香青兰,0.3333333333333333,3.0,3.0,1.0,1.0
1432,CHP00102,白芥子,0.3333333333333333,18.0,18.0,6.0,6.0
1433,CHP00095,白花藤,0.3333333333333333,3.0,3.0,1.0,1.0
1434,CHP06096,鬼盖,0.3333333333333333,6.0,6.0,2.0,2.0
1435,CHP00076,白附子,0.3275862068965517,58.0,58.0,19.0,19.0
1436,CHP05301,鸢尾,0.32432432432432434,37.0,37.0,12.0,12.0
1437,CHP00485,大丁草,0.32142857142857145,28.0,28.0,9.0,8.0
1438,CHP04368,无花果,0.32,25.0,25.0,8.0,8.0
1439,CHP00710,地梭罗,0.3142857142857143,35.0,35.0,11.0,11.0
1440,CHP00403,除虫菊,0.3125,16.0,16.0,5.0,5.0
1441,CHP00090,白花丹,0.3111111111111111,45.0,45.0,14.0,14.0
1442,CHP03716,石斛,0.3108108108108108,74.0,74.0,23.0,23.0
1443,CHP02077,刻裂紫堇,0.3076923076923077,13.0,13.0,4.0,4.0
1444,CHP00408,楮树根,0.30434782608695654,46.0,46.0,14.0,13.0
1445,CHP05582,竹叶椒,0.3,10.0,10.0,3.0,3.0
1446,CHP02789,米皮糠,0.3,10.0,10.0,3.0,3.0
1447,CHP01326,桂枝,0.2982456140350877,57.0,57.0,17.0,17.0
1448,CHP02057,蕨菜,0.2978723404255319,47.0,47.0,14.0,14.0
1449,CHP05402,獐牙菜,0.2972972972972973,37.0,37.0,11.0,11.0
1450,CHP06128,松萝,0.2962962962962963,27.0,27.0,8.0,7.0
1451,CHP01449,红景天,0.29545454545454547,44.0,44.0,13.0,9.0
1452,CHP00571,大叶桉叶,0.2857142857142857,7.0,7.0,2.0,2.0
1453,CHP01829,蓟罂粟,0.2857142857142857,7.0,7.0,2.0,2.0
1454,CHP00314,草地黄芩,0.2857142857142857,7.0,7.0,2.0,2.0
1455,CHP01296,广金钱草,0.2857142857142857,21.0,21.0,6.0,6.0
1456,CHP01403,衡州乌药,0.2857142857142857,7.0,7.0,2.0,2.0
1457,CHP05647,紫金牛根,0.2857142857142857,7.0,7.0,2.0,2.0
1458,CHP06125,石花,0.2857142857142857,7.0,7.0,2.0,2.0
1459,CHP02061,君迁子,0.2857142857142857,7.0,7.0,2.0,1.0
1460,CHP00011,艾纳香,0.2777777777777778,18.0,18.0,5.0,5.0
1461,CHP05261,鱼藤,0.275,40.0,40.0,11.0,11.0
1462,CHP02450,芦竹根,0.2727272727272727,11.0,11.0,3.0,3.0
1463,CHP00312,草本威灵仙,0.2727272727272727,11.0,11.0,3.0,3.0
1464,CHP00108,白兰花,0.2698412698412698,63.0,63.0,17.0,17.0
1465,CHP00099,白及,0.2692307692307692,78.0,78.0,21.0,21.0
1466,CHP05572,竹沥,0.26666666666666666,15.0,15.0,4.0,4.0
1467,CHP02909,木竹子,0.265625,64.0,64.0,17.0,16.0
1468,CHP02009,韭菜子,0.2631578947368421,19.0,19.0,5.0,5.0
1469,CHP05361,芸香草,0.25,4.0,4.0,1.0,1.0
1470,CHP05635,紫花地丁,0.25,4.0,4.0,1.0,1.0
1471,CHP02918,南板蓝根,0.25,4.0,4.0,1.0,0.0
1472,CHP00061,白刺,0.25,4.0,4.0,1.0,1.0
1473,CHP00767,钓樟根皮,0.25,8.0,8.0,2.0,2.0
1474,CHP05804,蜂房,0.25,4.0,4.0,1.0,1.0
1475,CHP00364,澄茄子,0.25,4.0,4.0,1.0,1.0
1476,CHP05547,猪毛菜,0.25,4.0,4.0,1.0,1.0
1477,CHP03010,牛奶树,0.25,4.0,4.0,1.0,1.0
1478,CHP01030,分心木,0.25,4.0,4.0,1.0,1.0
1479,CHP00234,贝加尔唐松草,0.25,4.0,4.0,1.0,1.0
1480,CHP03780,匙羹藤,0.25,4.0,4.0,1.0,1.0
1481,CHP00243,蓖麻根,0.25,8.0,8.0,2.0,2.0
1482,CHP01719,黄杞,0.25,8.0,8.0,2.0,2.0
1483,CHP04851,血竭,0.25,4.0,4.0,1.0,1.0
1484,CHP03784,手参,0.25,12.0,12.0,3.0,3.0
1485,CHP02033,橘叶,0.25,8.0,8.0,2.0,2.0
1486,CHP05248,柚花,0.23809523809523808,21.0,21.0,5.0,5.0
1487,CHP04918,岩椒草,0.23076923076923078,13.0,13.0,3.0,3.0
1488,CHP05680,紫苏子,0.22727272727272727,22.0,22.0,5.0,2.0
1489,CHP04867,鸦片,0.2222222222222222,9.0,9.0,2.0,2.0
1490,CHP00094,白花射干,0.2222222222222222,9.0,9.0,2.0,2.0
1491,CHP02670,毛大丁草,0.2222222222222222,9.0,9.0,2.0,2.0
1492,CHP05682,紫檀,0.2222222222222222,36.0,36.0,8.0,7.0
1493,CHP02863,木瓜,0.21951219512195122,41.0,41.0,9.0,7.0
1494,CHP00173,百里香,0.21739130434782608,23.0,23.0,5.0,5.0
1495,CHP00458,葱白,0.21428571428571427,70.0,70.0,15.0,12.0
1496,CHP04848,血风藤,0.2,10.0,10.0,2.0,1.0
1497,CHP02216,榔榆皮,0.2,5.0,5.0,1.0,1.0
1498,CHP03589,山小橘,0.2,5.0,5.0,1.0,1.0
1499,CHP05073,野漆树,0.2,5.0,5.0,1.0,1.0
1500,CHP00098,白花油麻藤,0.2,5.0,5.0,1.0,1.0
1501,CHP00178,百眼藤,0.2,5.0,5.0,1.0,1.0
1502,CHP05160,益智仁,0.2,5.0,5.0,1.0,1.0
1503,CHP05499,枳椇子,0.2,5.0,5.0,1.0,1.0
1504,CHP04824,玄参,0.19047619047619047,21.0,21.0,4.0,4.0
1505,CHP03665,伸筋草,0.18604651162790697,43.0,43.0,8.0,8.0
1506,CHP00806,东风橘根,0.18518518518518517,27.0,27.0,5.0,5.0
1507,CHP01016,飞龙掌血,0.18181818181818182,11.0,11.0,2.0,2.0
1508,CHP02716,毛桐,0.18181818181818182,11.0,11.0,2.0,2.0
1509,CHP01171,高山龙胆,0.18181818181818182,11.0,11.0,2.0,2.0
1510,CHP04602,向日葵,0.16666666666666666,6.0,6.0,1.0,1.0
